id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min,risk_score
1246,5,ad_post,fashion,urban,android,26.1,3,0,1,242.36,6,118,0,0,0,54.3,0.5303273671923326
315,2,message_send,bikes,urban,ios,117.5,4,0,0,64.13,5,169,0,0,0,,0.5303109068250156
1235,1,ad_post,furniture,rural,android,25.6,1,0,1,110.65,5,156,0,0,0,148.6,0.5298018923749841
1977,3,ad_post,bikes,urban,ios,20.3,4,0,1,,3,76,0,0,0,62.0,0.529192606397457
619,1,message_send,other,urban,ios,89.9,1,0,0,304.25,2,259,0,0,0,6.7,0.5285923360846622
1676,1,ad_post,other,urban,ios,18.2,3,0,2,,1,26,0,0,1,12.7,0.5285123673796018
840,5,ad_post,electronics,urban,android,8.4,5,0,2,317.35,3,169,0,0,1,50.4,0.5284807236871687
1451,2,ad_post,other,metro,android,11.5,3,0,1,218.99,2,189,0,0,0,4.6,0.5283727606738476
547,4,ad_post,furniture,urban,ios,26.1,3,0,1,32.66,7,109,0,0,0,19.1,0.5279970467562656
244,5,ad_post,phones,urban,android,82.9,2,0,0,139.5,2,182,0,0,0,,0.527941097025478
466,2,ad_post,phones,rural,ios,132.1,1,0,0,85.29,3,242,0,0,0,6.5,0.5277030304457626
1994,5,ad_post,other,urban,android,12.8,2,0,1,143.75,5,69,0,0,0,15.5,0.5272820098900648
111,5,ad_post,other,rural,android,41.4,5,0,1,226.77,2,6,0,0,0,24.5,0.5271537498183977
1673,5,ad_post,phones,,android,25.4,1,0,1,195.13,3,179,0,0,0,11.9,0.5270669839073597
1420,5,ad_post,electronics,urban,ios,52.2,1,0,2,44.33,7,106,0,0,1,8.0,0.5269277113583453
772,1,ad_post,electronics,urban,ios,21.6,4,0,1,257.44,3,134,0,0,0,8.4,0.5260917973547786
1131,1,ad_post,other,metro,android,17.3,2,0,1,151.37,2,142,0,0,0,9.5,0.5260359621433867
795,5,ad_post,furniture,urban,android,90.3,4,0,0,111.16,0,33,0,0,0,23.5,0.5256943209984926
745,4,ad_post,electronics,metro,android,151.7,3,0,1,403.22,4,152,0,0,1,13.4,0.5255282036719608
204,3,ad_post,bikes,urban,android,15.2,2,0,1,,3,95,0,0,0,6.8,0.5254743272803534
99,1,message_send,bikes,metro,android,124.3,6,0,0,230.17,3,213,0,0,0,6.2,0.5253377291400457
669,1,ad_post,bikes,urban,android,34.5,3,0,1,574.84,2,0,0,0,0,5.9,0.5252156255021021
657,2,ad_post,fashion,urban,android,33.4,1,0,1,132.74,4,38,0,0,0,16.8,0.5251876433099922
665,3,message_send,fashion,,android,33.0,3,0,1,205.5,1,184,0,0,0,14.1,0.523891559845158
828,2,ad_post,phones,metro,web,76.2,3,0,0,,3,95,0,0,0,13.6,0.5238258000134615
1637,3,message_send,other,urban,ios,116.8,3,0,1,229.04,3,138,0,0,1,31.2,0.5235429601548978
302,5,ad_post,other,metro,android,108.6,2,0,2,,4,46,0,1,0,3.9,0.5230196192232568
1842,1,ad_post,bikes,urban,android,14.6,1,0,1,98.81,3,123,0,0,0,,0.5222062357940265
1039,5,ad_post,furniture,,ios,44.1,4,0,1,,2,72,0,0,0,,0.5218151240669554
120,1,ad_post,other,urban,android,112.0,2,0,1,219.16,2,33,0,0,1,,0.5217986228474987
1570,2,ad_post,furniture,,android,41.8,2,0,1,217.14,3,61,0,0,0,18.2,0.5217330167827624
236,3,message_send,other,rural,ios,64.1,1,0,1,309.01,6,192,0,0,0,18.8,0.520999559045903
87,4,ad_post,furniture,metro,ios,129.3,2,0,0,53.01,1,117,0,0,0,,0.5208370292618134
421,2,message_send,other,urban,ios,79.9,2,0,0,307.68,3,365,0,0,0,48.5,0.520617675723341
1757,1,ad_post,other,rural,android,36.1,1,0,1,,1,92,0,0,0,12.7,0.5204794386060134
1651,5,ad_post,phones,metro,ios,43.0,4,0,1,132.41,2,95,0,0,0,11.3,0.5202352336701929
519,3,message_send,fashion,urban,android,144.4,2,0,0,76.41,6,27,0,0,0,18.1,0.5199720783748003
1181,2,ad_post,other,rural,ios,47.9,3,0,1,54.67,4,148,0,0,0,26.7,0.5198025133714645
972,5,ad_post,other,metro,android,108.1,2,0,2,64.34,5,3,0,1,0,95.5,0.5197641517706891
990,2,message_send,furniture,urban,ios,21.1,2,0,1,70.61,4,132,0,0,0,16.7,0.5197262478556902
1353,4,ad_post,phones,urban,web,61.9,2,0,0,120.26,3,25,0,0,0,14.3,0.5193246369910692
1424,2,ad_post,fashion,urban,ios,46.0,1,0,1,362.89,4,0,0,0,0,152.0,0.519282781119711
1441,3,ad_post,other,urban,ios,35.7,2,0,2,401.92,3,94,0,0,1,3.4,0.5188864288418198
673,2,ad_post,bikes,metro,ios,86.6,1,0,2,78.52,5,33,0,0,1,8.4,0.5187953933657118
1783,2,ad_post,furniture,rural,android,42.7,0,0,1,89.64,2,131,0,0,0,7.9,0.5178284650598225
1609,1,ad_post,phones,rural,android,49.3,3,0,1,,4,134,0,0,0,5.2,0.5175220468940548
1517,4,ad_post,phones,metro,android,40.9,5,0,1,84.54,3,45,0,0,0,7.0,0.5173368653025091
1121,5,message_send,electronics,urban,android,18.1,2,0,2,148.88,2,185,0,0,1,8.4,0.5165069423293791
1304,4,ad_post,bikes,metro,android,135.6,4,0,0,61.15,3,154,0,0,0,3.2,0.5164813864156595
1422,2,ad_post,furniture,metro,android,24.7,3,0,1,,1,127,0,0,0,,0.5163880019186413
1549,3,ad_post,fashion,metro,ios,163.9,3,0,0,147.55,5,167,0,0,0,20.1,0.5159496249763252
684,2,ad_post,phones,metro,android,37.2,3,0,1,225.08,3,119,0,0,0,9.6,0.5159474723564248
275,3,ad_post,electronics,urban,android,108.4,5,0,1,210.65,3,186,0,0,1,41.7,0.5156294227899728
967,3,ad_post,fashion,urban,android,28.5,2,0,1,94.23,5,137,0,0,0,31.4,0.515269458417145
308,4,ad_post,furniture,urban,ios,17.7,5,0,1,74.48,2,66,0,0,0,3.4,0.5151175657274119
560,2,ad_post,fashion,,android,40.4,5,0,1,104.51,3,184,0,0,0,4.8,0.5147904833021036
506,1,ad_post,furniture,urban,android,21.8,4,0,2,59.81,5,116,0,0,1,11.0,0.5141855305406807
1709,3,ad_post,electronics,rural,ios,69.7,3,0,1,77.51,5,187,0,0,0,10.4,0.513983152258374
857,5,message_send,electronics,urban,ios,26.9,6,0,1,591.77,1,183,0,0,0,1.8,0.5139752768339431
618,5,ad_post,electronics,rural,android,166.3,4,0,0,215.84,4,33,0,0,0,49.9,0.5135762145283882
535,4,ad_post,other,urban,ios,14.0,2,0,1,68.0,3,115,0,0,0,25.5,0.5135398173944874
1828,2,ad_post,phones,urban,android,169.4,4,0,1,136.12,2,101,0,1,0,8.8,0.5135059855386802
286,4,ad_post,bikes,metro,android,58.1,3,0,1,113.17,5,98,0,0,0,,0.5131988874917656
1171,5,ad_post,phones,metro,android,50.0,4,0,1,189.69,5,76,0,0,0,35.3,0.5129486695213454
1740,5,ad_post,furniture,metro,ios,150.8,3,0,1,,3,178,0,0,1,1.8,0.5128362671284004
1363,5,message_send,furniture,urban,android,22.6,2,0,2,,1,61,0,0,1,9.1,0.5127153593619056
935,2,ad_post,phones,urban,android,36.3,3,0,2,148.73,5,52,0,0,1,12.7,0.5122172890926739
514,5,ad_post,other,metro,ios,136.0,7,0,1,109.75,1,111,0,0,1,16.1,0.5121309696127226
958,3,ad_post,furniture,rural,ios,58.5,3,0,1,98.62,3,132,0,0,0,,0.5118008546983922
26,5,message_send,bikes,metro,android,229.5,6,1,1,53.55,2,112,0,0,0,26.4,0.511597364159636
588,1,ad_post,electronics,metro,ios,50.4,6,0,1,129.22,2,96,0,0,0,34.6,0.5114354248237357
939,1,ad_post,other,urban,android,89.1,4,0,0,33.1,2,140,0,0,0,15.2,0.5110832777068358
1985,4,message_send,electronics,urban,web,60.7,4,0,1,62.85,3,208,0,0,1,27.8,0.5110591452267458
79,3,ad_post,bikes,metro,android,237.7,3,1,1,145.63,1,61,0,0,0,5.5,0.5110205503879572
1333,3,message_send,other,urban,android,100.0,1,0,1,,3,240,0,0,1,30.2,0.5109495920158791
1372,4,ad_post,electronics,urban,android,23.6,4,0,1,246.56,4,140,0,0,0,20.0,0.510754811115981
1832,5,ad_post,other,,android,42.1,4,0,1,,5,137,0,0,0,7.6,0.5106041960549031
1888,2,ad_post,other,metro,android,31.1,3,0,1,205.72,1,100,0,0,0,4.9,0.5105447836765422
878,5,ad_post,other,metro,ios,62.7,1,0,1,20.58,4,36,0,0,0,4.2,0.5104717517030728
405,5,ad_post,other,,android,44.9,4,0,1,205.69,5,116,0,0,0,6.1,0.510439109315283
893,1,ad_post,electronics,urban,android,24.2,3,0,1,152.51,2,56,0,0,0,9.4,0.510006264248288
1297,2,ad_post,phones,urban,web,55.7,4,0,0,90.19,2,52,0,0,0,17.9,0.5097944140337534
887,4,ad_post,fashion,urban,ios,24.1,4,0,1,65.32,1,148,0,0,0,10.9,0.5096829370311504
707,2,ad_post,phones,,ios,166.4,3,0,0,180.95,7,127,0,0,0,16.6,0.5091062197058531
1307,1,message_send,other,rural,android,33.9,3,0,1,131.94,1,174,0,0,0,4.6,0.5089367192032218
90,5,ad_post,other,metro,ios,42.3,3,0,1,39.65,3,109,0,0,0,38.1,0.508770321145711
1841,1,message_send,phones,metro,android,34.5,2,0,1,129.56,0,62,0,0,0,44.7,0.5086648478747785
541,1,ad_post,bikes,metro,android,65.6,2,0,1,95.35,3,4,0,0,0,7.2,0.5083314418056538
140,2,ad_post,other,metro,web,79.0,0,0,0,76.32,1,53,0,0,0,20.1,0.5080854071283761
583,4,ad_post,electronics,rural,android,63.0,2,0,1,105.63,2,74,0,0,0,11.6,0.5080184120989326
360,3,ad_post,fashion,metro,android,50.2,2,0,1,313.38,1,146,0,0,0,13.1,0.50797155085947
1149,2,ad_post,fashion,urban,ios,39.1,2,0,1,,1,91,0,0,0,2.1,0.5075597340074309
1375,5,message_send,furniture,metro,android,135.4,4,0,0,62.12,2,107,0,0,0,8.7,0.5074752557834954
635,5,ad_post,electronics,metro,ios,80.3,6,0,1,167.72,5,29,0,0,0,20.6,0.5067922476442877
797,2,ad_post,furniture,urban,android,21.4,2,0,1,428.23,0,30,0,0,0,2.1,0.5067286619301418
531,2,ad_post,electronics,,android,160.9,4,0,1,533.84,4,174,0,0,1,37.2,0.5064418136992178
713,3,ad_post,bikes,urban,android,38.7,4,0,1,478.41,2,25,0,0,0,23.9,0.5062603360007719
1979,2,ad_post,phones,rural,ios,157.4,4,0,0,162.86,3,163,0,0,0,8.4,0.5061696488419355
1819,5,ad_post,other,metro,ios,114.8,7,1,2,14.01,1,134,0,0,0,93.2,0.5058509242971171
1544,1,message_send,bikes,urban,android,107.2,7,0,0,187.71,1,151,0,0,0,11.5,0.5057442423268573
429,5,ad_post,other,rural,android,74.0,2,0,1,639.09,5,129,0,0,0,2.6,0.5055710041687038
957,4,ad_post,fashion,urban,android,121.4,4,0,0,143.01,3,107,0,0,0,64.4,0.5055136803123136
624,1,ad_post,fashion,metro,android,41.5,2,0,1,139.59,0,164,0,0,0,2.4,0.504713851024942
108,5,ad_post,furniture,urban,android,13.9,3,0,1,,2,87,0,0,0,10.3,0.5046893509645681
1463,3,ad_post,bikes,urban,ios,43.1,3,0,1,266.73,0,1,0,0,0,17.9,0.5046264531145466
1054,1,message_send,other,metro,ios,45.7,3,0,1,193.63,2,159,0,0,0,8.9,0.5045682123186402
626,3,ad_post,phones,urban,android,16.1,6,0,1,273.26,1,31,0,0,0,15.9,0.5040512673325546
1022,4,ad_post,fashion,,android,73.1,0,0,1,52.36,2,0,0,0,0,12.0,0.5037290975005707
837,2,ad_post,other,urban,android,24.6,1,0,1,334.62,4,113,0,0,0,8.3,0.5036200440945932
870,5,ad_post,electronics,metro,ios,62.2,3,0,1,118.04,5,142,0,0,0,92.5,0.5032285758133677
822,4,ad_post,electronics,metro,android,81.2,2,0,1,,8,101,0,0,0,,0.5024507838634591
1809,4,ad_post,phones,,android,57.7,3,0,1,50.56,3,2,0,0,0,18.4,0.5024014372131721
839,5,ad_post,phones,urban,android,12.2,1,0,1,168.28,3,169,0,0,0,24.8,0.5023819584732951
143,5,message_send,furniture,,android,56.9,2,0,1,469.92,6,241,0,0,0,7.8,0.502239291720882
868,2,ad_post,furniture,metro,android,57.8,3,0,1,,5,96,0,0,0,4.4,0.5018426153597145
1080,4,ad_post,other,rural,android,158.9,2,0,0,,4,56,0,0,0,44.5,0.5018226366591448
61,1,ad_post,other,urban,android,17.7,4,0,1,399.22,5,119,0,0,0,76.6,0.5016972911507924
1566,4,ad_post,phones,rural,web,354.5,3,1,1,40.01,5,200,0,1,0,14.3,0.5011892064542498
190,1,message_send,bikes,metro,web,223.9,1,0,0,211.7,3,30,0,0,1,14.1,0.5008534237070582
740,1,ad_post,other,urban,android,34.2,2,0,1,,6,64,0,0,0,,0.5008114342300205
667,2,ad_post,other,urban,android,22.3,7,0,1,374.41,3,45,0,0,0,19.5,0.5003614895239437
709,1,ad_post,fashion,metro,android,247.3,7,1,1,193.12,4,138,0,0,0,37.2,0.5002303165506875
991,2,ad_post,bikes,,web,7.4,6,0,2,,4,145,0,0,1,37.6,0.5000658552299159
163,3,ad_post,fashion,urban,android,43.8,4,0,1,139.98,3,35,0,0,0,6.2,0.5000298341649472
47,3,ad_post,electronics,urban,android,31.2,3,0,1,44.98,2,28,0,0,0,,0.4991113773547122
1661,1,ad_post,bikes,rural,android,66.1,5,0,1,39.33,0,0,0,0,0,4.4,0.49902158433464383
335,5,message_send,bikes,metro,android,67.2,4,0,1,338.83,2,59,0,0,0,21.3,0.49888179051160425
74,4,ad_post,bikes,metro,android,57.7,5,0,1,,3,93,0,0,0,12.8,0.4987418330499863
518,2,ad_post,furniture,,ios,71.4,3,0,1,62.28,5,53,0,0,0,34.0,0.4986757807773605
766,2,ad_post,other,metro,ios,58.8,7,0,1,308.53,4,122,0,0,0,6.1,0.49862905747018754
1491,5,ad_post,other,urban,ios,48.5,1,0,1,88.63,5,45,0,0,0,,0.49770530191075496
269,2,ad_post,other,urban,android,104.0,4,0,0,102.8,4,182,0,0,0,14.2,0.49748482596144844
628,2,ad_post,fashion,rural,android,68.6,3,0,1,78.36,3,149,0,0,0,21.6,0.4971540238091263
297,5,ad_post,phones,urban,ios,34.4,6,0,1,,2,43,0,0,0,5.7,0.4968690732909875
1091,1,ad_post,bikes,metro,android,78.6,3,0,2,440.44,3,108,0,0,1,11.2,0.49653667227896675
1492,1,ad_post,other,metro,android,140.5,3,0,0,50.27,2,69,0,0,0,6.9,0.4965076584130196
1247,3,ad_post,bikes,rural,ios,69.0,5,0,1,93.34,0,84,0,0,0,22.7,0.49622569772223013
723,3,ad_post,electronics,rural,ios,81.3,1,0,1,228.89,1,95,0,0,0,12.7,0.4961342380374819
1024,4,message_send,phones,urban,android,8.6,1,0,1,110.07,1,187,0,0,0,,0.49505961036742824
1095,4,ad_post,bikes,metro,android,70.0,1,0,1,,2,47,0,0,0,4.0,0.49457189547241737
113,4,ad_post,furniture,urban,android,79.0,3,0,2,161.63,2,156,0,1,0,14.4,0.49387424806092617
1558,3,ad_post,other,metro,ios,73.9,2,0,1,216.79,4,73,0,0,0,10.2,0.4933931049163012
1344,5,message_send,electronics,metro,android,146.9,1,0,0,156.75,0,164,0,0,0,3.3,0.49221913701701026
199,5,message_send,bikes,urban,android,22.2,5,0,1,212.97,3,221,0,0,0,21.9,0.49166601379769953
1192,4,ad_post,other,metro,android,63.3,4,0,1,105.68,5,46,0,0,0,20.3,0.49151101368741756
661,5,ad_post,phones,metro,android,163.3,8,0,0,187.44,6,66,0,0,0,19.0,0.4914457906332076
1797,1,message_send,electronics,metro,android,82.8,4,0,1,,6,96,0,0,0,2.5,0.49112245853303665
299,1,message_send,bikes,metro,android,59.6,4,0,1,110.41,3,154,0,0,0,1.7,0.4908819902834487
338,3,ad_post,electronics,metro,android,69.8,1,0,1,152.53,3,84,0,0,0,6.9,0.49088178568062335
735,3,message_send,electronics,metro,android,56.8,0,0,1,27.62,3,172,0,0,0,32.2,0.4906806258822381
698,1,message_send,phones,rural,web,109.8,3,0,1,51.79,2,134,0,0,1,17.2,0.4904460827034048
1838,1,ad_post,bikes,urban,android,34.3,7,0,1,263.3,1,56,0,0,0,1.9,0.49043955280870466
28,3,ad_post,furniture,rural,ios,80.3,2,0,1,62.72,4,111,0,0,0,12.7,0.490002836748859
392,5,ad_post,electronics,,web,117.1,4,0,1,78.11,3,76,0,0,1,23.8,0.4895194856119725
1678,4,ad_post,electronics,urban,android,48.4,3,0,1,109.6,4,55,0,0,0,13.0,0.48913876745908985
1371,3,message_send,furniture,rural,android,50.2,7,0,1,46.65,1,79,0,0,0,61.7,0.4890935260052847
340,1,ad_post,furniture,urban,android,120.5,2,0,0,64.01,2,79,0,0,0,13.0,0.4886574259307319
1725,4,message_send,bikes,rural,android,67.6,2,0,1,26.14,1,120,0,0,0,27.6,0.48844203808445447
1946,1,ad_post,furniture,urban,android,37.2,0,0,1,,3,83,0,0,0,5.3,0.4875466377942537
93,3,ad_post,other,metro,ios,169.7,4,0,0,148.17,3,30,0,0,0,3.2,0.48743558877336984
1721,3,ad_post,other,rural,ios,80.9,1,0,1,,3,46,0,0,0,67.8,0.48708300645573394
568,4,message_send,fashion,metro,ios,72.1,2,0,1,68.64,3,234,0,0,0,,0.48644120849954164
884,2,ad_post,furniture,metro,android,56.3,2,0,1,65.74,3,102,0,0,0,17.0,0.4859740090598106
1937,5,ad_post,fashion,metro,android,72.5,2,0,1,70.79,0,32,0,0,0,5.9,0.4855445789328157
344,3,message_send,phones,metro,android,48.2,5,0,1,65.15,1,69,0,0,0,35.3,0.4853544868983924
1690,4,message_send,furniture,metro,android,143.2,3,1,2,56.38,1,125,0,0,0,4.3,0.48515582403581803
1472,5,ad_post,other,metro,ios,79.3,1,0,1,264.57,3,63,0,0,0,,0.48500809111130405
1742,3,ad_post,furniture,urban,ios,52.1,3,0,1,324.98,5,119,0,0,0,48.1,0.48499852133670257
1109,5,ad_post,other,metro,android,56.1,2,0,2,505.4,2,217,0,0,1,17.8,0.48494455170238426
1904,1,message_send,other,metro,ios,280.9,1,0,0,124.03,4,86,0,0,1,24.8,0.4842021490486049
461,4,ad_post,electronics,urban,android,38.7,1,0,1,55.42,4,140,0,0,0,26.8,0.4841281457602254
418,3,ad_post,furniture,urban,android,32.0,3,0,1,40.93,2,30,0,0,0,,0.48410782701079585
1731,1,ad_post,furniture,,android,41.3,4,0,1,53.83,2,181,0,0,0,10.5,0.48407468618846405
472,2,message_send,bikes,,android,67.0,1,0,1,196.5,1,119,0,0,0,2.4,0.4838140827987628
1161,5,ad_post,other,metro,android,159.0,2,0,0,84.05,3,60,0,0,0,3.5,0.48337913938517546
11,2,ad_post,electronics,metro,android,57.5,4,0,1,236.75,2,133,0,0,0,42.0,0.483112709957247
720,3,message_send,bikes,metro,web,26.2,1,0,1,152.13,5,164,0,0,0,8.7,0.4829413392640074
1776,3,ad_post,furniture,rural,android,95.6,2,0,2,139.47,3,13,0,0,1,5.5,0.4828171584690428
558,2,ad_post,fashion,metro,web,66.2,2,0,1,302.15,8,0,0,0,0,,0.48275159780398924
1524,4,message_send,electronics,rural,android,180.6,1,0,0,237.07,3,158,0,0,0,,0.4826757470324742
947,2,ad_post,phones,rural,android,69.1,4,0,2,99.22,2,93,0,0,1,57.9,0.4824481481567851
1416,5,ad_post,furniture,metro,ios,76.5,5,0,1,185.79,3,64,0,0,0,24.3,0.48210604650623023
1630,4,ad_post,phones,rural,web,30.5,2,0,1,90.13,6,141,0,0,0,5.4,0.4819792931864095
1909,2,message_send,phones,rural,android,85.8,3,0,1,726.0,1,78,0,0,0,32.3,0.4811907211183477
1705,3,ad_post,electronics,urban,android,51.8,2,0,1,90.37,2,15,0,0,0,4.7,0.4807991667825827
1071,1,ad_post,phones,metro,android,57.1,5,0,2,108.23,3,170,0,0,1,21.0,0.48059918418019354
38,1,ad_post,phones,metro,android,143.1,4,0,0,306.08,1,168,0,0,0,7.5,0.48058259238137163
339,5,ad_post,fashion,urban,android,38.2,5,0,1,336.3,1,146,0,0,0,14.2,0.4803388120805117
1669,5,ad_post,electronics,rural,android,91.4,6,0,1,488.8,2,45,0,0,0,30.3,0.48032061549939525
1232,3,ad_post,other,metro,ios,54.8,5,0,1,67.48,0,85,0,0,0,3.7,0.48032055737541735
1654,1,ad_post,other,metro,ios,91.1,2,0,1,305.08,5,70,0,0,0,3.8,0.48025992825189273
660,1,ad_post,other,metro,android,154.0,4,1,2,129.94,3,63,0,0,0,12.0,0.4798457997196963
1548,3,message_send,bikes,metro,android,100.2,3,0,1,511.82,5,86,0,0,0,11.2,0.4792215018694796
274,4,ad_post,other,urban,android,34.4,4,0,1,263.6,2,50,0,0,0,7.8,0.4789880873044987
656,4,message_send,furniture,rural,web,44.6,0,0,1,616.62,2,65,0,0,0,2.8,0.4787069346437317
970,1,ad_post,electronics,rural,ios,18.4,5,0,2,90.38,7,81,0,0,0,1.6,0.4781148926805852
68,1,ad_post,electronics,urban,android,40.5,3,0,1,47.64,2,62,0,0,0,22.7,0.4772778119546081
885,5,ad_post,electronics,urban,android,54.1,1,0,1,262.28,3,96,0,0,0,8.5,0.47693114318316243
193,5,ad_post,bikes,,android,328.3,6,0,1,167.28,2,25,1,0,0,8.2,0.47630866583253006
13,4,ad_post,electronics,rural,android,94.0,4,0,1,124.6,5,96,0,0,0,6.4,0.47619314701670157
176,3,ad_post,fashion,metro,android,83.1,4,0,1,25.38,4,72,0,0,0,25.7,0.475813424143888
834,5,ad_post,furniture,urban,android,48.7,1,0,2,302.52,1,52,0,0,1,34.3,0.47561176333080674
1425,2,ad_post,other,urban,ios,45.8,4,0,1,165.41,3,96,0,0,0,9.9,0.475544787408032
580,2,message_send,other,urban,android,29.4,0,0,1,55.5,4,205,0,0,0,5.4,0.4745432505116268
1259,3,ad_post,furniture,metro,android,78.7,2,0,1,182.54,3,37,0,0,0,4.1,0.47442142506192686
1564,2,ad_post,phones,urban,ios,52.4,3,0,1,158.14,3,98,0,0,0,,0.47383868207489427
45,4,ad_post,other,rural,web,36.6,2,0,1,465.68,5,127,0,0,0,13.9,0.4738202961347367
843,2,ad_post,bikes,metro,ios,79.4,3,0,1,280.77,2,170,0,0,0,21.2,0.47355266328264534
1124,4,message_send,other,rural,web,87.9,6,0,2,156.38,3,104,0,1,0,10.8,0.47328228584657184
1201,4,ad_post,other,urban,android,33.6,1,0,1,32.75,3,108,0,0,0,17.1,0.47233438915382575
60,5,message_send,fashion,urban,android,52.0,7,0,1,77.59,1,29,0,0,0,10.6,0.47209330423346346
865,3,ad_post,other,urban,android,140.2,3,0,0,37.36,5,81,0,0,0,13.6,0.472037017605428
948,2,ad_post,phones,urban,ios,143.3,5,0,0,43.83,2,46,0,0,0,30.2,0.47203494954614883
1881,5,ad_post,bikes,urban,android,53.9,2,0,1,124.35,2,66,0,0,0,7.9,0.4719290064176362
1694,4,message_send,other,,android,52.2,4,0,1,169.5,5,295,0,0,0,6.8,0.47192319352827955
1843,1,message_send,electronics,urban,android,65.4,2,0,2,790.28,0,116,0,0,1,32.3,0.4712747476731346
575,5,ad_post,fashion,urban,ios,75.6,4,0,1,,4,90,0,0,0,4.6,0.47119636993367664
376,1,ad_post,bikes,urban,ios,53.2,4,0,1,399.07,2,163,0,0,0,35.3,0.4710778087673817
898,2,ad_post,other,metro,android,89.8,4,0,1,375.46,6,37,0,0,0,26.7,0.4708864191885761
1019,4,ad_post,other,urban,android,66.9,5,0,2,466.32,5,70,0,0,1,4.0,0.4704732466503432
180,3,ad_post,furniture,urban,android,109.8,4,0,0,135.41,0,198,0,0,0,1.0,0.470429285958921
1504,1,ad_post,electronics,metro,ios,185.6,2,0,0,,4,43,0,0,0,145.3,0.470218948297859
860,1,ad_post,bikes,urban,ios,263.2,5,0,0,205.78,4,116,0,0,1,49.8,0.4702173964554073
1033,1,message_send,other,urban,android,39.5,2,0,1,219.07,1,45,0,0,0,24.9,0.4699230223337058
1026,4,ad_post,furniture,urban,web,86.4,1,0,0,65.06,2,71,0,0,0,5.9,0.4696244125692443
938,5,ad_post,furniture,urban,android,37.8,3,0,1,137.34,2,104,0,0,0,7.0,0.4692146869601105
1349,4,message_send,other,urban,android,21.4,10,0,1,125.45,4,158,0,0,0,68.5,0.4688892119418154
721,5,ad_post,phones,urban,android,40.9,5,0,1,148.87,3,101,0,0,0,8.0,0.46807783965097527
1735,5,message_send,other,urban,android,50.4,2,0,1,95.95,3,55,0,0,0,3.0,0.46738545876978305
410,2,message_send,furniture,,android,150.0,3,0,0,692.68,1,311,0,0,0,12.8,0.4671722477499345
106,1,ad_post,phones,metro,android,172.2,4,0,0,231.87,3,32,0,0,0,51.6,0.46662921357606674
584,5,message_send,furniture,urban,android,37.8,2,0,2,30.31,2,202,0,0,1,3.2,0.46615501272709425
1821,1,ad_post,other,metro,android,181.6,1,0,0,214.38,4,56,0,0,0,1.8,0.46596490002326896
1790,4,ad_post,phones,urban,android,150.7,2,0,0,,5,128,0,0,0,3.8,0.46575327849885134
654,2,message_send,phones,urban,android,47.7,5,0,1,146.22,5,146,0,0,0,13.5,0.46538310465357147
1254,4,message_send,electronics,urban,ios,49.5,3,0,1,360.59,0,156,0,0,0,70.1,0.46460587680074056
438,4,ad_post,furniture,rural,android,77.3,5,0,1,,2,98,0,0,0,,0.46443596767740813
322,5,ad_post,furniture,urban,ios,144.4,5,0,0,47.55,0,0,0,0,0,39.6,0.4641129085406942
1653,1,ad_post,other,metro,android,41.0,4,0,1,,0,195,0,0,0,22.3,0.4639536196946704
1706,4,message_send,other,metro,ios,58.1,2,0,1,171.07,2,273,0,0,0,41.2,0.4636114117123046
676,1,ad_post,bikes,metro,android,13.6,1,0,2,102.07,7,34,0,0,0,35.3,0.4631606650207422
1456,3,ad_post,furniture,metro,android,59.5,6,0,1,201.43,2,159,0,0,0,22.6,0.46265057580442576
1449,1,message_send,electronics,metro,android,154.3,1,0,0,58.14,0,233,0,0,0,7.7,0.46259913132144087
1238,1,ad_post,phones,rural,web,28.1,3,0,1,79.14,2,83,0,0,0,21.4,0.4625587607840446
808,4,ad_post,other,urban,ios,53.8,1,0,1,76.07,2,87,0,0,0,1.9,0.46246750171522466
46,3,ad_post,fashion,metro,android,103.0,1,0,1,145.26,2,0,0,0,0,3.0,0.4624043590970595
303,1,message_send,other,urban,android,145.8,4,0,1,521.17,3,208,0,0,1,10.4,0.46214493582097
1000,1,ad_post,phones,urban,android,50.4,1,0,1,128.28,1,0,0,0,0,30.0,0.46212210883642957
1936,5,ad_post,electronics,rural,android,156.2,3,0,2,657.08,0,154,0,1,0,39.0,0.46198735278638003
1607,4,ad_post,furniture,metro,web,44.3,1,0,1,424.89,2,0,0,0,0,8.5,0.4612979052962573
471,4,ad_post,fashion,urban,web,118.2,2,0,1,197.1,3,110,0,0,1,17.6,0.4612570400717333
354,4,message_send,furniture,metro,ios,342.6,4,0,0,320.22,2,162,0,1,0,12.4,0.4606818836889658
1684,5,ad_post,electronics,rural,ios,36.8,3,0,2,223.34,4,0,0,0,0,3.5,0.4593863760129054
734,3,ad_post,electronics,metro,ios,111.5,3,0,1,337.23,5,126,0,0,0,6.7,0.4593843971332566
1543,1,ad_post,phones,metro,web,129.6,6,0,0,94.9,6,69,0,0,0,46.0,0.4593731076404633
423,2,message_send,furniture,urban,ios,50.6,5,0,1,245.7,5,269,0,0,0,17.4,0.4592246593986681
637,3,ad_post,other,urban,android,49.3,2,0,2,90.05,4,172,0,0,1,4.0,0.45907437379795696
